user_id,gender,daily_screen_time_hours,addiction_risk_level
15793,Other,5.66,Low
7793,Other,8.6,Low
1747,Other,5.98,Low
5501,Female,3.58,Low
20645,Other,7.88,Low
21099,Other,6.64,Low
17685,Other,5.76,Low
17782,Male,5.96,Low
16540,Male,5.79,Low
14244,Female,5.12,Low
14102,Male,8.42,Low
3539,Male,5.35,Low
1087,Other,4.38,Low
13458,Male,5.63,Low
12596,Male,10.79,Low
7690,Male,4.41,Low
23815,Female,10.66,Low
12365,Other,8.55,Low
12825,Other,3.71,Low
9855,Other,6.7,Low
8311,Female,3.91,Low
15634,Male,4.72,Low
5684,Other,9.95,Low
5605,Female,4.54,Low
9657,Female,8.07,Low
5343,Female,6.26,Low
13043,Female,4.41,Low
19163,Other,6.37,Low
13002,Male,6.09,Low
13047,Male,5.84,Low
3103,Female,6.66,Low
7893,Male,7.27,Low
3230,Other,6.95,Low
1645,Male,5.91,Low
15971,Male,3.58,Low
23140,Female,1.02,Low
8648,Female,8.22,Low
8281,Male,5.6,Low
24769,Other,2.05,Low
20785,Female,6.23,Low
23249,Other,4.31,Low
11976,Other,6.53,Low
18100,Female,4.96,Low
14695,Female,7.75,Low
11871,Female,6.32,Low
3526,Other,4.14,Low
23032,Other,5.76,Low
19575,Other,8.25,Low
8165,Female,3.99,Low
4949,Male,5.43,Low
12076,Male,5.61,Low
21598,Other,7.16,Low
13361,Female,4.85,Low
6768,Male,5.69,Low
8329,Other,5.47,Low
10655,Female,2.67,Low
4214,Female,8.99,Low
13832,Other,4.55,Low
21422,Female,6.71,Low
19027,Other,5.48,Low
11174,Other,7.02,Low
12203,Female,8.45,Low
18311,Female,7.72,Low
20571,Female,4.52,Low
23180,Male,5.35,Low
16961,Other,7.46,Low
21950,Male,3.99,Low
20562,Female,7.83,Low
23806,Other,4.28,Low
10113,Female,4.29,Low
1880,Male,2.95,Low
18179,Other,5.17,Low
10200,Male,6.96,Low
5270,Other,5.98,Low
21857,Other,7.58,Low
8725,Other,4.46,Low
10084,Male,6.22,Low
16914,Male,3.62,Low
23258,Other,5.49,Low
13892,Female,8.19,Low
16438,Male,4.97,Low
12842,Other,2.95,Low
15998,Other,6.03,Low
21936,Other,2.09,Low
18677,Male,7.03,Low
24644,Other,4.44,Low
5977,Female,5.22,Low
20109,Female,5.66,Low
19619,Other,1.29,Low
3262,Female,6.82,Low
1924,Other,9.47,Low
15772,Male,7.42,Low
7183,Other,7.9,Low
8519,Other,6.93,Low
1293,Male,4.98,Low
15101,Female,6.35,Low
17321,Female,10.31,Low
21070,Other,6.37,Low
9195,Other,7.15,Low
6081,Male,6.09,Low
7902,Other,10.53,Low
24134,Female,3.1,Low
11005,Other,5.67,Low
669,Other,7.14,Low
8094,Other,3.04,Low
20988,Female,7.99,Low
2906,Female,4.33,Low
16661,Other,8.84,Low
6034,Other,3.97,Low
3248,Female,5.28,Low
23486,Female,2.43,Low
3987,Male,8.71,Low
8498,Female,6.07,Low
11930,Male,5.15,Low
19790,Other,5.96,Low
12608,Other,6.7,Low
14140,Female,3.04,Low
12753,Male,6.33,Low
7868,Male,3.49,Low
740,Male,10.93,Low
23842,Male,7.49,Low
24299,Female,3.88,Low
11088,Female,8.03,Low
22329,Female,9.38,Low
12279,Female,6.57,Low
4760,Other,8.92,Low
6202,Male,4.08,Low
6652,Other,8.04,Low
12712,Other,3.72,Low
11691,Female,6.3,Low
7363,Male,7.0,Low
12839,Male,8.7,Low
6617,Female,6.5,Low
22010,Male,4.94,Low
640,Other,8.29,Low
2026,Other,7.21,Low
18089,Male,5.13,Low
1016,Female,8.2,Low
3592,Male,6.49,Low
8444,Other,7.69,Low
5624,Female,7.2,Low
20062,Male,4.48,Low
6562,Male,6.51,Low
16914,Female,4.64,Low
20336,Male,8.06,Low
15999,Male,4.5,Low
132,Other,5.93,Low
17416,Other,3.88,Low
17973,Other,5.38,Low
11864,Other,6.56,Low
15665,Male,8.32,Low
14984,Other,7.45,Low
5900,Male,3.64,Low
24397,Male,2.54,Low
24737,Other,4.74,Low
23915,Other,5.78,Low
23092,Other,5.8,Low
13954,Male,2.78,Low
13178,Other,6.36,Low
22461,Male,6.02,Low
6766,Male,6.13,Low
23983,Male,7.65,Low
14363,Other,5.21,Low
2210,Male,6.77,Low
5177,Male,2.64,Low
24281,Male,4.36,Low
12781,Female,8.45,Low
17600,Other,5.71,Low
12741,Male,6.35,Low
18824,Male,4.53,Low
22328,Other,5.38,Low
11885,Female,5.78,Low
19752,Female,5.96,Low
5834,Female,4.24,Low
7541,Male,9.66,Low
565,Other,7.7,Low
20554,Female,5.13,Low
22105,Male,11.04,Low
2656,Male,9.69,Low
7897,Female,8.37,Low
18742,Female,4.29,Low
15509,Female,2.39,Low
16766,Male,6.05,Low
10237,Male,4.08,Low
5968,Male,6.26,Low
21256,Male,6.64,Low
12628,Other,9.76,Low
5533,Other,3.13,Low
18288,Female,4.28,Low
11935,Other,5.76,Low
2368,Female,2.14,Low
12190,Female,6.9,Low
23211,Female,2.63,Low
16706,Female,2.92,Low
4046,Male,6.56,Low
10775,Male,3.67,Low
2761,Other,6.69,Low
19018,Female,9.34,Low
24000,Male,3.06,Low
19782,Male,1.76,Low
24203,Male,2.69,Low
7851,Other,7.98,Low
11395,Male,7.75,Low
24324,Female,7.02,Low
2351,Female,4.85,Low
17090,Female,5.66,Low
15486,Male,2.37,Low
18505,Male,6.86,Low
2443,Male,5.28,Low
20101,Other,9.28,Low
15477,Other,7.18,Low
22457,Female,6.11,Low
23226,Male,5.04,Low
12162,Other,5.67,Low
13858,Female,9.3,Low
7115,Male,5.17,Low
20260,Female,4.22,Low
18049,Male,7.24,Low
11663,Female,8.52,Low
21068,Male,5.05,Low
23554,Female,5.0,Low
23367,Female,7.08,Low
16797,Male,8.67,Low
468,Female,4.82,Low
15276,Other,7.25,Low
7020,Female,3.09,Low
20070,Male,7.13,Low
19286,Female,3.44,Low
23803,Female,3.66,Low
1297,Male,8.55,Low
19643,Other,5.8,Low
24553,Female,8.5,Low
15868,Other,6.57,Low
16427,Female,4.6,Low
16587,Other,4.54,Low
20496,Male,4.65,Low
19416,Other,4.39,Low
8133,Female,5.68,Low
16792,Male,6.0,Low
14306,Female,7.17,Low
1245,Female,7.67,Low
4406,Female,6.55,Low
20241,Female,6.77,Low
12704,Other,5.23,Low
18023,Female,5.03,Low
9459,Other,4.17,Low
3837,Other,4.46,Low
9192,Female,7.28,Low
9581,Other,8.85,Low
4481,Female,5.42,Low
17219,Other,4.23,Low
10875,Male,7.2,Low
17081,Other,5.86,Low
17772,Female,4.9,Low
16998,Male,5.66,Low
12637,Other,6.11,Low
10012,Male,6.72,Low
15149,Other,4.62,Low
22887,Other,7.94,Low
5627,Male,8.86,Low
13063,Female,3.99,Low
24748,Other,5.67,Low
9507,Female,4.0,Low
13568,Other,4.08,Low
9437,Other,5.64,Low
1295,Male,6.36,Low
9716,Other,5.57,Low
8893,Female,3.91,Low
18776,Male,7.06,Low
5779,Other,7.64,Low
20352,Male,7.87,Low
14193,Male,3.68,Low
13697,Male,4.05,Low
11405,Female,5.01,Low
9658,Other,6.34,Low
6971,Male,7.3,Low
20956,Female,6.88,Low
16086,Other,7.94,Low
22529,Other,8.65,Low
22772,Other,6.0,Low
22398,Other,5.75,Low
21740,Other,10.75,Low
5743,Female,7.17,Low
4124,Male,1.75,Low
19531,Male,6.66,Low
6336,Female,7.16,Low
3540,Male,9.82,Low
9665,Other,6.89,Low
6701,Male,4.08,Low
3463,Female,3.98,Low
2372,Male,9.32,Low
11900,Other,4.2,Low
16746,Male,3.43,Low
19276,Female,8.92,Low
14851,Female,6.65,Low
9203,Male,9.65,Low
19432,Other,3.57,Low
5761,Male,7.01,Low
14646,Male,5.93,Low
16997,Female,6.1,Low
13006,Female,4.28,Low
4779,Other,3.78,Low
12598,Other,8.72,Low
2439,Female,5.19,Low
12232,Other,6.73,Low
11638,Other,4.78,Low
8129,Female,6.79,Low
11917,Other,7.72,Low
23846,Female,11.0,Low
5316,Female,7.84,Low
9531,Other,7.46,Low
17945,Other,4.44,Low
14393,Female,5.84,Low
10085,Other,5.64,Low
16971,Other,4.83,Low
13401,Male,3.62,Low
17186,Female,7.37,Low
9604,Female,8.92,Low
6367,Male,6.51,Low
8112,Female,1.98,Low
14254,Male,5.45,Low
18016,Other,7.04,Low
16555,Other,8.49,Low
16088,Female,2.99,Low
20714,Female,6.43,Low
22812,Male,7.27,Low
2459,Female,6.55,Low
11231,Male,4.88,Low
8035,Male,5.19,Low
3991,Other,3.16,Low
9908,Male,7.25,Low
6358,Female,6.66,Low
6441,Other,8.15,Low
21925,Male,5.22,Low
2619,Female,4.36,Low
8757,Male,7.21,Low
12295,Male,8.11,Low
10493,Male,6.57,Low
17942,Female,5.69,Low
5734,Female,5.26,Low
19240,Male,6.84,Low
12464,Other,7.0,Low
20464,Male,8.12,Low
22487,Other,5.29,Low
17431,Male,5.45,Low
11935,Male,4.06,Low
20494,Male,6.7,Low
23175,Other,4.52,Low
3202,Female,5.97,Low
3587,Other,7.08,Low
15259,Male,3.64,Low
23366,Female,5.13,Low
181,Female,6.1,Low
14299,Female,3.48,Low
17111,Other,6.15,Low
7784,Female,4.28,Low
8752,Male,8.68,Low
2085,Other,5.55,Low
12695,Other,9.26,Low
19140,Male,7.67,Low
19027,Female,4.42,Low
13897,Female,6.21,Low
4623,Other,7.25,Low
8892,Other,6.35,Low
7905,Female,6.75,Low
24441,Other,4.49,Low
16335,Female,1.75,Low
12502,Female,4.85,Low
20173,Other,6.81,Low
9677,Other,3.95,Low
18980,Male,1.66,Low
21580,Other,8.27,Low
3429,Male,2.78,Low
1229,Female,8.7,Low
13539,Female,7.43,Low
10529,Other,9.12,Low
13277,Male,4.4,Low
19088,Other,5.79,Low
9405,Other,5.42,Low
16104,Male,4.02,Low
4097,Female,4.71,Low
19975,Other,4.93,Low
14726,Female,8.68,Low
3807,Female,7.52,Low
24414,Female,6.49,Low
17918,Other,1.73,Low
11359,Other,1.84,Low
15869,Female,6.8,Low
9341,Female,7.81,Low
20566,Female,8.74,Low
6705,Female,4.7,Low
3711,Female,3.61,Low
12460,Other,9.32,Low
3540,Female,6.87,Low
14551,Other,7.27,Low
19594,Other,5.26,Low
19190,Male,5.02,Low
21538,Other,4.33,Low
2003,Other,4.83,Low
3319,Male,5.24,Low
11896,Male,10.02,Low
10934,Other,5.42,Low
8314,Female,4.96,Low
4356,Female,9.0,Low
16192,Male,4.52,Low
13005,Female,6.25,Low
11013,Female,4.77,Low
16705,Other,6.76,Low
23397,Other,9.87,Low
18716,Male,9.32,Low
7970,Other,9.07,Low
18211,Other,5.69,Low
19145,Male,8.2,Low
8245,Male,6.03,Low
12929,Male,3.83,Low
9740,Female,6.18,Low
22028,Female,5.52,Low
20057,Other,6.15,Low
17932,Female,6.66,Low
15841,Female,6.99,Low
24530,Other,4.62,Low
4181,Female,7.46,Low
4421,Female,6.2,Low
15620,Male,5.73,Low
22161,Other,2.61,Low
22330,Female,3.7,Low
14170,Male,5.15,Low
12419,Other,4.81,Low
1234,Male,5.13,Low
23118,Other,5.54,Low
14709,Male,4.86,Low
10576,Female,4.02,Low
3995,Male,5.54,Low
23132,Male,8.91,Low
21171,Other,5.56,Low
6611,Female,6.41,Low
1810,Other,6.71,Low
6453,Male,6.62,Low
19659,Male,9.25,Low
21374,Other,4.03,Low
2814,Female,3.74,Low
13644,Female,5.26,Low
16203,Female,6.25,Low
22463,Male,3.24,Low
2646,Other,6.51,Low
16411,Other,6.31,Low
11110,Female,3.4,Low
14975,Male,8.06,Low
7078,Male,6.0,Low
7857,Female,2.9,Low
6990,Male,5.57,Low
24905,Female,5.09,Low
14326,Other,6.53,Low
4862,Female,7.51,Low
17188,Male,6.26,Low
2547,Female,5.15,Low
8291,Other,7.14,Low
18283,Other,8.3,Low
6251,Other,1.85,Low
11335,Male,9.42,Low
2359,Male,2.93,Low
21710,Female,3.78,Low
12469,Female,8.6,Low
4363,Male,3.3,Low
19817,Other,5.12,Low
12854,Other,4.86,Low
2967,Female,6.04,Low
18533,Female,3.22,Low
1104,Other,9.37,Low
2082,Female,5.89,Low
5581,Other,6.09,Low
10534,Other,6.78,Low
1669,Male,6.36,Low
5582,Female,9.08,Low
573,Other,8.99,Low
4958,Other,7.0,Low
3169,Other,3.08,Low
21744,Other,6.48,Low
9503,Other,6.21,Low
5663,Other,4.3,Low
6568,Male,5.04,Low
11839,Male,6.97,Low
8845,Male,6.52,Low
21123,Other,5.11,Low
7029,Other,8.77,Low
10676,Female,6.04,Low
283,Male,8.24,Low
22509,Male,5.95,Low
20844,Female,4.16,Low
988,Other,6.51,Low
6497,Other,6.78,Low
16670,Female,4.28,Low
19426,Other,6.73,Low
22033,Male,3.5,Low
20147,Female,6.85,Low
11669,Other,5.11,Low
1719,Female,4.15,Low
13480,Other,10.21,Low
13191,Male,6.26,Low
2712,Female,5.78,Low
10406,Male,5.66,Low
6396,Male,3.28,Low
22879,Female,6.12,Low
14642,Male,9.01,Low
22913,Female,2.11,Low
3108,Female,9.42,Low
12406,Male,5.78,Low
1473,Other,7.0,Low
10630,Female,7.8,Low
13865,Male,9.22,Low
924,Female,5.39,Low
24960,Female,6.21,Low
592,Male,4.9,Low
6417,Other,6.63,Low
2930,Female,6.7,Low
23854,Other,5.16,Low
22971,Female,6.75,Low
12555,Female,6.84,Low
14282,Male,4.77,Low
8606,Female,9.33,Low
3195,Other,4.81,Low
20532,Other,7.21,Low
24125,Male,8.3,Low
8907,Female,6.0,Low
3861,Female,7.67,Low
5299,Female,4.42,Low
11389,Other,3.11,Low
4111,Male,5.15,Low
5644,Other,1.75,Low
10935,Female,4.23,Low
19355,Male,11.29,Low
12919,Female,5.82,Low
14102,Female,3.51,Low
10495,Other,5.39,Low
22657,Other,5.84,Low
16523,Other,5.9,Low
14383,Male,5.33,Low
864,Female,7.34,Low
517,Female,7.96,Low
15219,Other,7.32,Low
14905,Male,6.14,Low
10909,Male,6.93,Low
4928,Male,6.5,Low
20418,Female,3.73,Low
12155,Other,5.62,Low
23081,Male,6.26,Low
7819,Male,7.14,Low
24083,Other,5.55,Low
19232,Female,6.98,Low
2051,Female,1.12,Low
2709,Male,8.71,Low
8487,Female,4.97,Low
8804,Male,2.82,Low
24868,Other,6.37,Low
21945,Female,4.17,Low
3493,Male,5.3,Low
6107,Other,5.53,Low
16468,Female,9.28,Low
23622,Female,7.87,Low
20364,Female,5.23,Low
15564,Other,7.99,Low
13736,Male,4.33,Low
18632,Other,1.95,Low
1666,Other,4.84,Low
11228,Male,5.12,Low
16261,Male,5.84,Low
7808,Male,5.66,Low
2531,Other,6.45,Low
12769,Female,3.04,Low
10735,Other,5.45,Low
9953,Male,5.83,Low
11227,Female,2.08,Low
9362,Female,6.68,Low
3593,Other,5.11,Low
19832,Female,8.8,Low
3749,Male,5.23,Low
10430,Other,6.74,Low
372,Other,5.22,Low
180,Other,7.26,Low
9714,Other,7.79,Low
21108,Female,3.32,Low
24521,Other,5.9,Low
3033,Female,7.8,Low
3961,Female,5.62,Low
23888,Male,10.83,Low
18739,Other,7.71,Low
8700,Female,4.88,Low
23510,Male,6.16,Low
23370,Female,1.71,Low
10454,Other,2.6,Low
15587,Other,7.31,Low
23769,Other,4.9,Low
7439,Male,5.26,Low
18474,Other,6.39,Low
23546,Male,7.17,Low
13012,Female,6.64,Low
2947,Female,5.79,Low
3887,Male,6.37,Low
15198,Male,5.09,Low
11730,Female,5.74,Low
24551,Female,4.81,Low
4612,Male,4.33,Low
23332,Female,3.78,Low
6014,Other,4.4,Low
22893,Other,6.15,Low
11243,Other,5.57,Low
1202,Other,6.66,Low
18563,Male,6.34,Low
10434,Female,8.12,Low
24765,Female,5.11,Low
14032,Other,3.04,Low
14283,Female,2.21,Low
1826,Female,6.24,Low
16510,Other,3.44,Low
13140,Female,4.2,Low
6235,Male,8.86,Low
16770,Male,8.36,Low
20026,Female,5.04,Low
16160,Male,4.77,Low
11918,Male,4.71,Low
11802,Female,7.7,Low
4308,Female,5.14,Low
8493,Other,5.26,Low
9699,Male,6.64,Low
18492,Other,8.13,Low
3224,Other,6.16,Low
3221,Female,4.19,Low
4252,Female,7.86,Low
769,Female,0.83,Low
3764,Female,5.08,Low
7320,Male,7.23,Low
5641,Female,5.63,Low
23916,Other,5.81,Low
3396,Male,7.7,Low
23478,Female,4.93,Low
7816,Male,4.37,Low
13198,Female,6.43,Low
5569,Other,6.37,Low
17095,Female,5.47,Low
23590,Male,10.36,Low
22174,Male,6.71,Low
14044,Male,3.44,Low
18326,Male,4.56,Low
17949,Other,6.61,Low
4617,Female,4.63,Low
3251,Male,7.54,Low
13129,Male,8.27,Low
9873,Other,5.01,Low
16284,Female,7.51,Low
14434,Other,5.27,Low
7663,Other,5.13,Low
23385,Male,7.04,Low
4469,Other,8.63,Low
3095,Female,5.53,Low
10645,Female,8.28,Low
19599,Male,3.9,Low
20088,Other,5.4,Low
5868,Other,4.34,Low
19407,Other,5.57,Low
19960,Other,7.71,Low
16141,Female,6.44,Low
10395,Male,8.6,Low
23028,Male,6.62,Low
22005,Other,8.29,Low
19364,Female,4.49,Low
6557,Female,6.14,Low
16982,Female,9.56,Low
17338,Male,7.77,Low
11056,Male,8.93,Low
10127,Female,5.02,Low
16058,Female,3.72,Low
20372,Female,5.58,Low
17123,Female,2.62,Low
13836,Female,5.25,Low
4039,Male,3.71,Low
6206,Other,5.61,Low
24827,Other,10.02,Low
11347,Male,7.25,Low
18068,Male,1.93,Low
19281,Male,7.88,Low
2689,Male,3.65,Low
4487,Male,7.8,Low
13505,Female,10.85,Low
23575,Female,5.2,Low
12105,Male,6.25,Low
11298,Male,7.01,Low
7939,Female,6.47,Low
3537,Female,7.74,Low
10600,Female,8.13,Low
2765,Female,3.29,Low
1588,Male,7.82,Low
11009,Other,6.79,Low
21883,Other,8.85,Low
20770,Male,4.27,Low
24875,Female,4.87,Low
19251,Female,6.28,Low
4650,Male,9.21,Low
1210,Male,6.68,Low
7074,Female,4.95,Low
12873,Other,8.98,Low
10891,Female,6.79,Low
10888,Other,11.45,Low
2339,Female,4.48,Low
7009,Male,5.97,Low
957,Other,4.97,Low
24256,Male,7.73,Low
19787,Female,4.97,Low
5116,Female,8.02,Low
24547,Other,5.24,Low
175,Other,7.72,Low
15929,Male,7.66,Low
18051,Female,6.13,Low
1344,Female,6.88,Low
19409,Other,7.06,Low
796,Male,6.55,Low
7372,Male,3.92,Low
10071,Male,7.86,Low
24167,Other,3.3,Low
24817,Female,5.5,Low
21178,Male,6.26,Low
6410,Female,5.17,Low
13541,Male,4.83,Low
14531,Female,6.73,Low
3768,Female,4.72,Low
15353,Other,2.93,Low
8579,Male,4.88,Low
21605,Female,6.1,Low
4289,Female,2.11,Low
6268,Other,9.12,Low
15879,Male,4.64,Low
19175,Female,6.03,Low
945,Male,8.41,Low
7553,Other,4.77,Low
8490,Other,7.43,Low
9532,Female,6.43,Low
4141,Female,1.59,Low
9969,Other,5.12,Low
758,Male,7.37,Low
10446,Female,8.75,Low
2182,Other,10.34,Low
15428,Female,5.42,Low
11443,Other,5.13,Low
22079,Female,6.23,Low
3710,Other,3.04,Low
1457,Other,6.81,Low
9325,Female,7.06,Low
10040,Female,4.95,Low
21884,Other,5.98,Low
5757,Female,7.85,Low
9082,Other,9.56,Low
22142,Female,5.07,Low
22012,Female,4.59,Low
6868,Other,9.43,Low
5851,Other,4.18,Low
12663,Other,6.68,Low
7274,Male,4.01,Low
22867,Female,8.1,Low
3585,Male,4.01,Low
7702,Other,7.16,Low
9770,Male,6.01,Low
22234,Male,8.65,Low
1880,Male,3.36,Low
22282,Female,9.04,Low
4422,Male,6.07,Low
966,Female,7.67,Low
11536,Female,3.91,Low
9155,Male,2.44,Low
12443,Female,6.7,Low
20840,Male,11.59,Low
9005,Other,3.66,Low
17094,Female,5.27,Low
14000,Male,8.54,Low
19637,Other,6.51,Low
4595,Female,6.15,Low
4579,Male,7.6,Low
24127,Other,9.86,Low
4538,Other,2.88,Low
19357,Other,6.17,Low
12290,Other,5.8,Low
10461,Other,2.28,Low
5051,Other,8.24,Low
11666,Male,4.65,Low
22958,Female,6.02,Low
13232,Male,5.59,Low
296,Male,7.96,Low
2339,Other,4.74,Low
6482,Male,8.11,Low
13717,Male,3.24,Low
13885,Other,6.41,Low
23556,Female,3.78,Low
4407,Female,6.16,Low
15048,Other,6.96,Low
17783,Female,10.99,Low
17876,Other,5.39,Low
5419,Other,7.58,Low
4944,Other,8.22,Low
24352,Female,8.79,Low
18009,Other,8.09,Low
21953,Female,5.34,Low
21969,Other,6.73,Low
4045,Male,4.16,Low
271,Male,5.26,Low
9900,Male,8.91,Low
3650,Male,4.46,Low
114,Female,2.65,Low
2517,Other,10.18,Low
2108,Other,8.33,Low
10757,Other,6.28,Low
10931,Male,6.76,Low
18574,Female,7.93,Low
15826,Female,6.7,Low
10492,Female,3.82,Low
24687,Male,4.06,Low
24900,Female,6.21,Low
5119,Other,2.91,Low
15814,Other,4.91,Low
20166,Other,4.23,Low
22708,Other,4.25,Low
5799,Female,6.1,Low
24291,Female,7.14,Low
13445,Female,2.51,Low
20797,Female,5.01,Low
7373,Female,4.19,Low
6278,Other,6.39,Low
16208,Male,4.45,Low
18049,Male,7.05,Low
4813,Female,9.74,Low
5426,Female,4.94,Low
22649,Male,5.3,Low
9254,Female,3.53,Low
8569,Female,5.16,Low
23290,Male,5.06,Low
22028,Female,3.76,Low
21420,Male,6.44,Low
17750,Female,5.19,Low
10317,Male,8.56,Low
19456,Female,3.31,Low
7138,Other,6.69,Low
1060,Male,5.42,Low
20729,Other,7.05,Low
7022,Female,6.95,Low
21345,Other,7.05,Low
15121,Male,7.66,Low
9227,Male,9.09,Low
3729,Male,3.15,Low
22280,Male,4.94,Low
16582,Other,8.07,Low
2647,Female,2.67,Low
15789,Other,6.46,Low
23782,Other,7.07,Low
13997,Male,8.27,Low
11024,Other,6.36,Low
24920,Female,6.82,Low
8627,Other,4.89,Low
1019,Other,3.61,Low
14352,Other,7.12,Low
12790,Male,4.7,Low
935,Male,3.86,Low
9583,Other,2.42,Low
8053,Female,6.35,Low
24738,Female,4.21,Low
14169,Male,9.5,Low
17080,Female,5.44,Low
15056,Male,5.81,Low
4227,Other,7.78,Low
9883,Male,4.33,Low
2963,Female,7.48,Low
23556,Female,7.03,Low
17129,Male,9.73,Low
14523,Male,4.2,Low
4660,Female,4.68,Low
909,Female,3.08,Low
21945,Female,8.24,Low
9913,Other,6.98,Low
19083,Male,11.04,Low
18111,Female,6.45,Low
21998,Male,5.49,Low
8018,Female,5.18,Low
13386,Male,9.43,Low
5659,Female,7.95,Low
5538,Female,7.0,Low
20079,Female,8.23,Low
6397,Male,3.93,Low
12566,Female,10.4,Low
23640,Other,9.74,Low
14104,Male,5.52,Low
22330,Other,7.79,Low
24328,Other,4.79,Low
2206,Female,3.67,Low
17525,Other,4.28,Low
4254,Other,6.36,Low
15770,Other,6.95,Low
4914,Other,6.54,Low
16134,Other,10.01,Low
9589,Male,7.1,Low
13225,Male,10.29,Low
8153,Male,5.36,Low
10092,Other,6.28,Low
439,Male,6.32,Low
4720,Male,6.12,Low
14103,Other,6.46,Low
19060,Female,7.32,Low
15408,Female,11.23,Low
14418,Male,6.98,Low
7588,Female,5.04,Low
5569,Female,4.43,Low
8930,Other,4.6,Low
22993,Other,4.39,Low
2962,Other,5.71,Low
8014,Other,5.07,Low
24813,Male,5.21,Low
18044,Male,6.77,Low
3606,Female,4.25,Low
1055,Male,7.04,Low
22116,Male,4.86,Low
21205,Male,8.39,Low
9195,Male,7.13,Low
19143,Other,7.61,Low
8317,Male,7.62,Low
9771,Female,6.88,Low
14177,Other,8.02,Low
18663,Other,6.94,Low
14125,Female,7.23,Low
24067,Female,9.6,Low
20272,Other,5.21,Low
21974,Other,5.59,Low
12202,Female,7.86,Low
17986,Male,7.82,Low
14910,Other,6.22,Low
20597,Female,9.03,Low
21456,Male,5.55,Low
13373,Male,6.88,Low
18554,Other,5.29,Low
23432,Other,5.89,Low
22059,Other,6.66,Low
6810,Other,6.77,Low
20117,Other,6.45,Low
19270,Other,9.2,Low
1594,Other,7.72,Low
23571,Male,8.18,Low
23881,Other,7.43,Low
10949,Male,4.74,Low
8540,Other,5.36,Low
4838,Male,3.21,Low
3961,Male,7.13,Low
19883,Female,4.29,Low
16051,Male,4.8,Low
5675,Female,3.8,Low
18650,Female,2.35,Low
21960,Male,7.85,Low
24818,Other,5.41,Low
14554,Female,4.99,Low
6956,Female,6.56,Low
427,Female,7.07,Low
8329,Other,5.27,Low
2931,Male,7.16,Low
7802,Male,4.74,Low
19467,Other,7.0,Low
9175,Female,4.88,Low
6704,Other,6.2,Low
6728,Male,4.95,Low
15009,Male,1.64,Low
20067,Other,6.18,Low
4265,Other,9.68,Low
4903,Female,2.24,Low
17220,Female,4.76,Low
20432,Female,7.03,Low
19924,Other,4.66,Low
20359,Male,4.09,Low
10542,Male,6.07,Low
7570,Other,3.77,Low
5039,Female,7.23,Low
1970,Other,4.99,Low
1851,Female,5.45,Low
22433,Other,5.52,Low
2034,Female,5.76,Low
3041,Female,5.43,Low
14078,Female,4.43,Low
8933,Other,5.05,Low
12425,Male,2.55,Low
7837,Male,3.83,Low
6443,Other,5.51,Low
11670,Other,7.71,Low
9523,Female,7.73,Low
7899,Other,7.36,Low
2635,Male,8.38,Low
18141,Female,7.76,Low
12178,Other,11.72,Low
9998,Male,4.21,Low
556,Female,4.33,Low
5190,Other,9.82,Low
3282,Female,5.26,Low
751,Male,2.65,Low
10919,Other,7.27,Low
20433,Other,4.17,Low
2299,Female,8.35,Low
1475,Other,4.27,Low
18954,Other,4.78,Low
24533,Other,2.59,Low
16816,Male,8.15,Low
4777,Female,4.84,Low
10872,Other,5.01,Low
17076,Other,6.35,Low
17865,Female,2.9,Low
19276,Other,4.45,Low
9953,Female,5.45,Low
6169,Female,2.47,Low
7627,Female,4.28,Low
23584,Other,5.51,Low
9643,Female,4.86,Low
10661,Other,3.45,Low
9583,Other,5.01,Low
9605,Female,5.92,Low
24374,Male,7.44,Low
11415,Male,1.94,Low
19035,Female,6.19,Low
7483,Female,8.28,Low
7048,Other,7.22,Low
476,Female,4.96,Low
5375,Male,7.46,Low
7553,Male,5.97,Low
14021,Female,7.88,Low
1668,Male,8.17,Low
4010,Female,8.41,Low
12425,Male,10.29,Low
3646,Female,6.09,Low
1356,Female,8.82,Low
519,Female,4.61,Low
19922,Female,3.57,Low
8539,Male,8.75,Low
9955,Female,8.43,Low
24238,Female,8.37,Low
6168,Female,5.82,Low
2608,Female,7.38,Low
22351,Female,7.43,Low
15638,Other,8.01,Low
7847,Other,3.94,Low
5172,Other,5.59,Low
2201,Male,6.87,Low
2939,Male,5.82,Low
7245,Female,5.76,Low
10492,Female,5.52,Low
5043,Male,4.27,Low
14695,Male,6.45,Low
19372,Male,4.54,Low
15301,Other,4.33,Low
1813,Other,2.52,Low
2847,Male,6.87,Low
10525,Female,9.64,Low
21111,Female,4.62,Low
3422,Other,6.15,Low
7552,Female,4.17,Low
23381,Other,3.91,Low
16399,Other,6.06,Low
19387,Male,7.11,Low
22382,Other,6.29,Low
12707,Other,3.75,Low
19906,Other,8.41,Low
24697,Female,2.46,Low
22610,Male,6.12,Low
16123,Female,5.89,Low
24206,Male,7.14,Low
12139,Female,6.87,Low
8845,Female,5.96,Low
11909,Female,4.01,Low
8594,Other,7.94,Low
2028,Female,4.32,Low
7297,Male,7.56,Low
542,Female,7.89,Low
13814,Male,3.85,Low
13016,Male,8.2,Low
19164,Other,7.77,Low
7770,Other,6.53,Low
7929,Female,5.53,Low
21316,Male,6.87,Low
14974,Male,4.09,Low
24634,Male,7.32,Low
